Date,AMZN,DPZ,BTC,NFLX
2023-03-31 00:00:00+00:00,,,28478.484375,
2023-03-31 04:00:00+00:00,103.29000091552734,318.5069580078125,,345.4800109863281
2023-04-01 00:00:00+00:00,,,28411.03515625,
2023-04-02 00:00:00+00:00,,,28199.30859375,
2023-04-03 00:00:00+00:00,,,27790.220703125,
2023-04-03 04:00:00+00:00,102.41000366210938,321.065673828125,,348.2799987792969
2023-04-04 00:00:00+00:00,,,28168.08984375,
2023-04-04 04:00:00+00:00,103.94999694824219,317.637939453125,,346.75
2023-04-05 00:00:00+00:00,,,28177.984375,
2023-04-05 04:00:00+00:00,101.0999984741211,317.0682678222656,,342.3500061035156
2023-04-06 00:00:00+00:00,,,28044.140625,
2023-04-06 04:00:00+00:00,102.05999755859375,319.1924743652344,,339.3299865722656
2023-04-07 00:00:00+00:00,,,27925.859375,
2023-04-08 00:00:00+00:00,,,27947.794921875,
2023-04-09 00:00:00+00:00,,,28333.05078125,
2023-04-10 00:00:00+00:00,,,29652.98046875,
2023-04-10 04:00:00+00:00,102.16999816894531,318.3524475097656,,338.989990234375
2023-04-11 00:00:00+00:00,,,30235.05859375,
2023-04-11 04:00:00+00:00,99.91999816894531,320.98846435546875,,338.2099914550781
2023-04-12 00:00:00+00:00,,,30139.052734375,
2023-04-12 04:00:00+00:00,97.83000183105469,315.1950988769531,,331.0299987792969
2023-04-13 00:00:00+00:00,,,30399.06640625,
2023-04-13 04:00:00+00:00,102.4000015258789,321.1429443359375,,346.19000244140625
2023-04-14 00:00:00+00:00,,,30485.69921875,
2023-04-14 04:00:00+00:00,102.51000213623047,318.9993896484375,,338.6300048828125
2023-04-15 00:00:00+00:00,,,30318.49609375,
2023-04-16 00:00:00+00:00,,,30315.35546875,
2023-04-17 00:00:00+00:00,,,29445.044921875,
2023-04-17 04:00:00+00:00,102.73999786376953,318.5359191894531,,332.7200012207031
2023-04-18 00:00:00+00:00,,,30397.552734375,
2023-04-18 04:00:00+00:00,102.30000305175781,315.4461669921875,,333.70001220703125
2023-04-19 00:00:00+00:00,,,28822.6796875,
2023-04-19 04:00:00+00:00,104.30000305175781,314.4420166015625,,323.1199951171875
2023-04-20 00:00:00+00:00,,,28245.98828125,
2023-04-20 04:00:00+00:00,103.80999755859375,311.7770080566406,,325.3500061035156
2023-04-21 00:00:00+00:00,,,27276.91015625,
2023-04-21 04:00:00+00:00,106.95999908447266,319.134521484375,,327.9800109863281
2023-04-22 00:00:00+00:00,,,27817.5,
2023-04-23 00:00:00+00:00,,,27591.384765625,
2023-04-24 00:00:00+00:00,,,27525.33984375,
2023-04-24 04:00:00+00:00,106.20999908447266,318.8931884765625,,329.0199890136719
2023-04-25 00:00:00+00:00,,,28307.59765625,
2023-04-25 04:00:00+00:00,102.56999969482422,318.2752380371094,,322.54998779296875
2023-04-26 00:00:00+00:00,,,28422.701171875,
2023-04-26 04:00:00+00:00,104.9800033569336,327.3514099121094,,321.1499938964844
2023-04-27 00:00:00+00:00,,,29473.787109375,
2023-04-27 04:00:00+00:00,109.81999969482422,306.2154846191406,,325.8500061035156
2023-04-28 00:00:00+00:00,,,29340.26171875,
2023-04-28 04:00:00+00:00,105.44999694824219,306.53411865234375,,329.92999267578125
2023-04-29 00:00:00+00:00,,,29248.48828125,
2023-04-30 00:00:00+00:00,,,29268.806640625,
2023-05-01 00:00:00+00:00,,,28091.568359375,
2023-05-01 04:00:00+00:00,102.05000305175781,300.52838134765625,,324.1199951171875
2023-05-02 00:00:00+00:00,,,28680.537109375,
2023-05-02 04:00:00+00:00,103.62999725341797,300.856689453125,,317.54998779296875
2023-05-03 00:00:00+00:00,,,29006.30859375,
2023-05-03 04:00:00+00:00,103.6500015258789,304.01397705078125,,319.29998779296875
2023-05-04 00:00:00+00:00,,,28847.7109375,
2023-05-04 04:00:00+00:00,104.0,300.68280029296875,,320.7799987792969
2023-05-05 00:00:00+00:00,,,29534.384765625,
2023-05-05 04:00:00+00:00,105.66000366210938,300.39312744140625,,322.760009765625
2023-05-06 00:00:00+00:00,,,28904.623046875,
2023-05-07 00:00:00+00:00,,,28454.978515625,
2023-05-08 00:00:00+00:00,,,27694.2734375,
2023-05-08 04:00:00+00:00,105.83000183105469,298.29791259765625,,331.2099914550781
2023-05-09 00:00:00+00:00,,,27658.775390625,
2023-05-09 04:00:00+00:00,106.62000274658203,298.00830078125,,332.1400146484375
2023-05-10 00:00:00+00:00,,,27621.755859375,
2023-05-10 04:00:00+00:00,110.19000244140625,296.3185729980469,,335.4200134277344
2023-05-11 00:00:00+00:00,,,27000.7890625,
2023-05-11 04:00:00+00:00,112.18000030517578,296.357177734375,,344.760009765625
2023-05-12 00:00:00+00:00,,,26804.990234375,
2023-05-12 04:00:00+00:00,110.26000213623047,296.98480224609375,,339.8900146484375
2023-05-13 00:00:00+00:00,,,26784.078125,
2023-05-14 00:00:00+00:00,,,26930.638671875,
2023-05-15 00:00:00+00:00,,,27192.693359375,
2023-05-15 04:00:00+00:00,111.19999694824219,297.2455139160156,,335.8900146484375
2023-05-16 00:00:00+00:00,,,27036.650390625,
2023-05-16 04:00:00+00:00,113.4000015258789,291.4521484375,,333.75
2023-05-17 00:00:00+00:00,,,27398.802734375,
2023-05-17 04:00:00+00:00,115.5,294.5419006347656,,339.9599914550781
2023-05-18 00:00:00+00:00,,,26832.208984375,
2023-05-18 04:00:00+00:00,118.1500015258789,300.63458251953125,,371.2900085449219
2023-05-19 00:00:00+00:00,,,26890.12890625,
2023-05-19 04:00:00+00:00,116.25,301.6966857910156,,365.3599853515625
2023-05-20 00:00:00+00:00,,,27129.5859375,
2023-05-21 00:00:00+00:00,,,26753.826171875,
2023-05-22 00:00:00+00:00,,,26851.27734375,
2023-05-22 04:00:00+00:00,115.01000213623047,298.2689514160156,,363.010009765625
2023-05-23 00:00:00+00:00,,,27225.7265625,
2023-05-23 04:00:00+00:00,114.98999786376953,293.8081359863281,,355.989990234375
2023-05-24 00:00:00+00:00,,,26334.818359375,
2023-05-24 04:00:00+00:00,116.75,296.2316589355469,,364.8500061035156
2023-05-25 00:00:00+00:00,,,26476.20703125,
2023-05-25 04:00:00+00:00,115.0,294.0108947753906,,359.0
2023-05-26 00:00:00+00:00,,,26719.291015625,
2023-05-26 04:00:00+00:00,120.11000061035156,289.5017395019531,,378.8800048828125
2023-05-27 00:00:00+00:00,,,26868.353515625,
2023-05-28 00:00:00+00:00,,,28085.646484375,
2023-05-29 00:00:00+00:00,,,27745.884765625,
2023-05-30 00:00:00+00:00,,,27702.349609375,
2023-05-30 04:00:00+00:00,121.66000366210938,281.3524169921875,,392.9800109863281
2023-05-31 00:00:00+00:00,,,27219.658203125,
2023-05-31 04:00:00+00:00,120.58000183105469,279.86553955078125,,395.2300109863281
2023-06-01 00:00:00+00:00,,,26819.97265625,
2023-06-01 04:00:00+00:00,122.7699966430664,286.45062255859375,,403.1300048828125
2023-06-02 00:00:00+00:00,,,27249.58984375,
2023-06-02 04:00:00+00:00,124.25,292.7459716796875,,400.4700012207031
2023-06-03 00:00:00+00:00,,,27075.12890625,
2023-06-04 00:00:00+00:00,,,27119.06640625,
2023-06-05 00:00:00+00:00,,,25760.09765625,
2023-06-05 04:00:00+00:00,125.30000305175781,287.57061767578125,,403.5400085449219
2023-06-06 00:00:00+00:00,,,27238.783203125,
2023-06-06 04:00:00+00:00,126.61000061035156,287.4837646484375,,399.2900085449219
2023-06-07 00:00:00+00:00,,,26345.998046875,
2023-06-07 04:00:00+00:00,121.2300033569336,287.3099670410156,,399.7699890136719
2023-06-08 00:00:00+00:00,,,26508.216796875,
2023-06-08 04:00:00+00:00,124.25,289.5693054199219,,409.3699951171875
2023-06-09 00:00:00+00:00,,,26480.375,
2023-06-09 04:00:00+00:00,123.43000030517578,287.80242919921875,,420.0199890136719
2023-06-10 00:00:00+00:00,,,25851.240234375,
2023-06-11 00:00:00+00:00,,,25940.16796875,
2023-06-12 00:00:00+00:00,,,25902.5,
2023-06-12 04:00:00+00:00,126.56999969482422,291.4617919921875,,423.9700012207031
2023-06-13 00:00:00+00:00,,,25918.728515625,
2023-06-13 04:00:00+00:00,126.66000366210938,291.4908447265625,,435.7300109863281
2023-06-14 00:00:00+00:00,,,25124.67578125,
2023-06-14 04:00:00+00:00,126.41999816894531,296.37677001953125,,440.8599853515625
2023-06-15 00:00:00+00:00,,,25576.39453125,
2023-06-15 04:00:00+00:00,127.11000061035156,315.5135192871094,,445.2699890136719
2023-06-16 00:00:00+00:00,,,26327.462890625,
2023-06-16 04:00:00+00:00,125.48999786376953,321.2816467285156,,431.9599914550781
2023-06-17 00:00:00+00:00,,,26510.67578125,
2023-06-18 00:00:00+00:00,,,26336.212890625,
2023-06-19 00:00:00+00:00,,,26851.029296875,
2023-06-20 00:00:00+00:00,,,28327.48828125,
2023-06-20 04:00:00+00:00,125.77999877929688,315.5910339355469,,434.70001220703125
2023-06-21 00:00:00+00:00,,,30027.296875,
2023-06-21 04:00:00+00:00,124.83000183105469,313.2352600097656,,424.45001220703125
2023-06-22 00:00:00+00:00,,,29912.28125,
2023-06-22 04:00:00+00:00,130.14999389648438,311.2285461425781,,422.4800109863281
2023-06-23 00:00:00+00:00,,,30695.46875,
2023-06-23 04:00:00+00:00,129.3300018310547,307.13751220703125,,424.0199890136719
2023-06-24 00:00:00+00:00,,,30548.6953125,
2023-06-25 00:00:00+00:00,,,30480.26171875,
2023-06-26 00:00:00+00:00,,,30271.130859375,
2023-06-26 04:00:00+00:00,127.33000183105469,309.4835510253906,,415.94000244140625
2023-06-27 00:00:00+00:00,,,30688.1640625,
2023-06-27 04:00:00+00:00,129.17999267578125,314.9996643066406,,417.0799865722656
2023-06-28 00:00:00+00:00,,,30086.24609375,
2023-06-28 04:00:00+00:00,129.0399932861328,315.5716247558594,,429.8399963378906
2023-06-29 00:00:00+00:00,,,30445.3515625,
2023-06-29 04:00:00+00:00,127.9000015258789,320.6224365234375,,428.239990234375
2023-06-30 00:00:00+00:00,,,30477.251953125,
2023-06-30 04:00:00+00:00,130.36000061035156,326.69110107421875,,440.489990234375
2023-07-01 00:00:00+00:00,,,30590.078125,
2023-07-02 00:00:00+00:00,,,30620.76953125,
2023-07-03 00:00:00+00:00,,,31156.439453125,
2023-07-03 04:00:00+00:00,130.22000122070312,326.3712158203125,,441.44000244140625
2023-07-04 00:00:00+00:00,,,30777.58203125,
2023-07-05 00:00:00+00:00,,,30514.166015625,
2023-07-05 04:00:00+00:00,130.3800048828125,324.7230529785156,,445.8999938964844
2023-07-06 00:00:00+00:00,,,29909.337890625,
2023-07-06 04:00:00+00:00,128.36000061035156,323.7052307128906,,438.8399963378906
2023-07-07 00:00:00+00:00,,,30342.265625,
2023-07-07 04:00:00+00:00,129.77999877929688,331.23773193359375,,438.1000061035156
2023-07-08 00:00:00+00:00,,,30292.541015625,
2023-07-09 00:00:00+00:00,,,30171.234375,
2023-07-10 00:00:00+00:00,,,30414.470703125,
2023-07-10 04:00:00+00:00,127.12999725341797,336.7926330566406,,441.7099914550781
2023-07-11 00:00:00+00:00,,,30620.951171875,
2023-07-11 04:00:00+00:00,128.77999877929688,339.0998840332031,,440.2099914550781
2023-07-12 00:00:00+00:00,,,30391.646484375,
2023-07-12 04:00:00+00:00,130.8000030517578,376.7141418457031,,444.04998779296875
2023-07-13 00:00:00+00:00,,,31476.048828125,
2023-07-13 04:00:00+00:00,134.3000030517578,375.04669189453125,,450.3800048828125
2023-07-14 00:00:00+00:00,,,30334.068359375,
2023-07-14 04:00:00+00:00,134.67999267578125,372.90423583984375,,441.9100036621094
2023-07-15 00:00:00+00:00,,,30295.806640625,
2023-07-16 00:00:00+00:00,,,30249.1328125,
2023-07-17 00:00:00+00:00,,,30145.888671875,
2023-07-17 04:00:00+00:00,133.55999755859375,377.82891845703125,,450.04998779296875
2023-07-18 00:00:00+00:00,,,29856.5625,
2023-07-18 04:00:00+00:00,132.8300018310547,380.30108642578125,,474.79998779296875
2023-07-19 00:00:00+00:00,,,29913.923828125,
2023-07-19 04:00:00+00:00,135.36000061035156,380.3398132324219,,477.5899963378906
2023-07-20 00:00:00+00:00,,,29792.015625,
2023-07-20 04:00:00+00:00,129.9600067138672,375.97735595703125,,437.4200134277344
2023-07-21 00:00:00+00:00,,,29908.744140625,
2023-07-21 04:00:00+00:00,130.0,373.660400390625,,427.5
2023-07-22 00:00:00+00:00,,,29771.802734375,
2023-07-23 00:00:00+00:00,,,30084.5390625,
2023-07-24 00:00:00+00:00,,,29176.916015625,
2023-07-24 04:00:00+00:00,128.8000030517578,374.1063232421875,,428.3699951171875
2023-07-25 00:00:00+00:00,,,29227.390625,
2023-07-25 04:00:00+00:00,129.1300048828125,384.91552734375,,427.70001220703125
2023-07-26 00:00:00+00:00,,,29354.97265625,
2023-07-26 04:00:00+00:00,128.14999389648438,389.09381103515625,,422.6700134277344
2023-07-27 00:00:00+00:00,,,29210.689453125,
2023-07-27 04:00:00+00:00,128.25,390.27655029296875,,413.1700134277344
2023-07-28 00:00:00+00:00,,,29319.24609375,
2023-07-28 04:00:00+00:00,132.2100067138672,388.6285095214844,,425.7799987792969
2023-07-29 00:00:00+00:00,,,29356.91796875,
2023-07-30 00:00:00+00:00,,,29275.30859375,
2023-07-31 00:00:00+00:00,,,29230.111328125,
2023-07-31 04:00:00+00:00,133.67999267578125,384.6149597167969,,438.9700012207031
2023-08-01 00:00:00+00:00,,,29675.732421875,
2023-08-01 04:00:00+00:00,131.69000244140625,387.43609619140625,,438.6199951171875
2023-08-02 00:00:00+00:00,,,29151.958984375,
2023-08-02 04:00:00+00:00,128.2100067138672,386.1273498535156,,429.70001220703125
2023-08-03 00:00:00+00:00,,,29178.6796875,
2023-08-03 04:00:00+00:00,128.91000366210938,389.09381103515625,,431.0
2023-08-04 00:00:00+00:00,,,29074.091796875,
2023-08-04 04:00:00+00:00,139.57000732421875,383.2771911621094,,431.6000061035156
2023-08-05 00:00:00+00:00,,,29042.126953125,
2023-08-06 00:00:00+00:00,,,29041.85546875,
2023-08-07 00:00:00+00:00,,,29180.578125,
2023-08-07 04:00:00+00:00,142.22000122070312,386.50543212890625,,440.760009765625
2023-08-08 00:00:00+00:00,,,29765.4921875,
2023-08-08 04:00:00+00:00,139.94000244140625,385.8462219238281,,438.29998779296875
2023-08-09 00:00:00+00:00,,,29561.494140625,
2023-08-09 04:00:00+00:00,137.85000610351562,384.1109313964844,,428.8999938964844
2023-08-10 00:00:00+00:00,,,29429.591796875,
2023-08-10 04:00:00+00:00,138.55999755859375,386.22430419921875,,429.9800109863281
2023-08-11 00:00:00+00:00,,,29397.71484375,
2023-08-11 04:00:00+00:00,138.41000366210938,382.12359619140625,,421.6600036621094
2023-08-12 00:00:00+00:00,,,29415.96484375,
2023-08-13 00:00:00+00:00,,,29282.9140625,
2023-08-14 00:00:00+00:00,,,29408.443359375,
2023-08-14 04:00:00+00:00,140.57000732421875,385.4390563964844,,427.7799987792969
2023-08-15 00:00:00+00:00,,,29170.34765625,
2023-08-15 04:00:00+00:00,137.6699981689453,381.7843322753906,,423.70001220703125
2023-08-16 00:00:00+00:00,,,28701.779296875,
2023-08-16 04:00:00+00:00,135.07000732421875,377.21820068359375,,415.45001220703125
2023-08-17 00:00:00+00:00,,,26664.55078125,
2023-08-17 04:00:00+00:00,133.97999572753906,370.6163635253906,,403.0
2023-08-18 00:00:00+00:00,,,26049.556640625,
2023-08-18 04:00:00+00:00,133.22000122070312,367.2523193359375,,404.5299987792969
2023-08-19 00:00:00+00:00,,,26096.205078125,
2023-08-20 00:00:00+00:00,,,26189.583984375,
2023-08-21 00:00:00+00:00,,,26124.140625,
2023-08-21 04:00:00+00:00,134.67999267578125,368.27032470703125,,408.2900085449219
2023-08-22 00:00:00+00:00,,,26031.65625,
2023-08-22 04:00:00+00:00,134.25,368.1152038574219,,413.1700134277344
2023-08-23 00:00:00+00:00,,,26431.640625,
2023-08-23 04:00:00+00:00,135.52000427246094,370.92657470703125,,427.54998779296875
2023-08-24 00:00:00+00:00,,,26162.373046875,
2023-08-24 04:00:00+00:00,131.83999633789062,367.28143310546875,,406.92999267578125
2023-08-25 00:00:00+00:00,,,26047.66796875,
2023-08-25 04:00:00+00:00,133.25999450683594,369.08465576171875,,416.0299987792969
2023-08-26 00:00:00+00:00,,,26008.462890625,
2023-08-27 00:00:00+00:00,,,26089.693359375,
2023-08-28 00:00:00+00:00,,,26106.150390625,
2023-08-28 04:00:00+00:00,133.13999938964844,376.3844909667969,,418.05999755859375
2023-08-29 00:00:00+00:00,,,27727.392578125,
2023-08-29 04:00:00+00:00,134.91000366210938,374.3680725097656,,429.989990234375
2023-08-30 00:00:00+00:00,,,27297.265625,
2023-08-30 04:00:00+00:00,135.07000732421875,382.1429138183594,,434.6700134277344
2023-08-31 00:00:00+00:00,,,25931.47265625,
2023-08-31 04:00:00+00:00,138.00999450683594,375.56048583984375,,433.67999267578125
2023-09-01 00:00:00+00:00,,,25800.724609375,
2023-09-01 04:00:00+00:00,138.1199951171875,379.18621826171875,,439.8800048828125
2023-09-02 00:00:00+00:00,,,25868.798828125,
2023-09-03 00:00:00+00:00,,,25969.56640625,
2023-09-04 00:00:00+00:00,,,25812.416015625,
2023-09-05 00:00:00+00:00,,,25779.982421875,
2023-09-05 04:00:00+00:00,137.27000427246094,377.9743957519531,,448.67999267578125
2023-09-06 00:00:00+00:00,,,25753.236328125,
2023-09-06 04:00:00+00:00,135.36000061035156,372.69097900390625,,445.760009765625
2023-09-07 00:00:00+00:00,,,26240.1953125,
2023-09-07 04:00:00+00:00,137.85000610351562,377.4508972167969,,443.1400146484375
2023-09-08 00:00:00+00:00,,,25905.654296875,
2023-09-08 04:00:00+00:00,138.22999572753906,375.5314025878906,,442.79998779296875
2023-09-09 00:00:00+00:00,,,25895.677734375,
2023-09-10 00:00:00+00:00,,,25832.2265625,
2023-09-11 00:00:00+00:00,,,25162.654296875,
2023-09-11 04:00:00+00:00,143.10000610351562,382.831298828125,,445.3599853515625
2023-09-12 00:00:00+00:00,,,25833.34375,
2023-09-12 04:00:00+00:00,141.22999572753906,381.56134033203125,,434.69000244140625
2023-09-13 00:00:00+00:00,,,26228.32421875,
2023-09-13 04:00:00+00:00,144.85000610351562,384.34356689453125,,412.239990234375
2023-09-14 00:00:00+00:00,,,26539.673828125,
2023-09-14 04:00:00+00:00,144.72000122070312,388.0582275390625,,400.489990234375
2023-09-15 00:00:00+00:00,,,26608.693359375,
2023-09-15 04:00:00+00:00,140.38999938964844,377.7604064941406,,396.94000244140625
2023-09-16 00:00:00+00:00,,,26568.28125,
2023-09-17 00:00:00+00:00,,,26534.1875,
2023-09-18 00:00:00+00:00,,,26754.28125,
2023-09-18 04:00:00+00:00,139.97999572753906,373.7054443359375,,394.3999938964844
2023-09-19 00:00:00+00:00,,,27211.1171875,
2023-09-19 04:00:00+00:00,137.6300048828125,372.26629638671875,,396.20001220703125
2023-09-20 00:00:00+00:00,,,27132.0078125,
2023-09-20 04:00:00+00:00,135.2899932861328,374.22088623046875,,386.29998779296875
2023-09-21 00:00:00+00:00,,,26567.6328125,
2023-09-21 04:00:00+00:00,129.3300018310547,367.61822509765625,,384.1499938964844
2023-09-22 00:00:00+00:00,,,26579.568359375,
2023-09-22 04:00:00+00:00,129.1199951171875,370.8271179199219,,379.80999755859375
2023-09-23 00:00:00+00:00,,,26579.390625,
2023-09-24 00:00:00+00:00,,,26256.826171875,
2023-09-25 00:00:00+00:00,,,26298.48046875,
2023-09-25 04:00:00+00:00,131.27000427246094,372.53857421875,,384.79998779296875
2023-09-26 00:00:00+00:00,,,26217.25,
2023-09-26 04:00:00+00:00,125.9800033569336,368.75592041015625,,379.25
2023-09-27 00:00:00+00:00,,,26352.716796875,
2023-09-27 04:00:00+00:00,125.9800033569336,369.7186279296875,,377.5899963378906
2023-09-28 00:00:00+00:00,,,27021.546875,
2023-09-28 04:00:00+00:00,125.9800033569336,371.7606506347656,,376.3599853515625
2023-09-29 00:00:00+00:00,,,26911.720703125,
2023-09-29 04:00:00+00:00,127.12000274658203,368.3377990722656,,377.6000061035156
2023-09-30 00:00:00+00:00,,,26967.916015625,
2023-10-01 00:00:00+00:00,,,27983.75,
2023-10-02 00:00:00+00:00,,,27530.78515625,
2023-10-02 04:00:00+00:00,129.4600067138672,370.0395202636719,,380.3299865722656
2023-10-03 00:00:00+00:00,,,27429.978515625,
2023-10-03 04:00:00+00:00,124.72000122070312,354.13092041015625,,376.75
2023-10-04 00:00:00+00:00,,,27799.39453125,
2023-10-04 04:00:00+00:00,127.0,360.76275634765625,,376.8999938964844
2023-10-05 00:00:00+00:00,,,27415.912109375,
2023-10-05 04:00:00+00:00,125.95999908447266,353.2071533203125,,372.5899963378906
2023-10-06 00:00:00+00:00,,,27946.59765625,
2023-10-06 04:00:00+00:00,127.95999908447266,332.13507080078125,,381.510009765625
2023-10-07 00:00:00+00:00,,,27968.83984375,
2023-10-08 00:00:00+00:00,,,27935.08984375,
2023-10-09 00:00:00+00:00,,,27583.677734375,
2023-10-09 04:00:00+00:00,128.25999450683594,340.47833251953125,,385.95001220703125
2023-10-10 00:00:00+00:00,,,27391.01953125,
2023-10-10 04:00:00+00:00,129.47999572753906,345.7877197265625,,373.32000732421875
2023-10-11 00:00:00+00:00,,,26873.3203125,
2023-10-11 04:00:00+00:00,131.8300018310547,344.2804260253906,,365.92999267578125
2023-10-12 00:00:00+00:00,,,26756.798828125,
2023-10-12 04:00:00+00:00,132.3300018310547,340.5075378417969,,361.20001220703125
2023-10-13 00:00:00+00:00,,,26862.375,
2023-10-13 04:00:00+00:00,129.7899932861328,337.240234375,,355.67999267578125
2023-10-14 00:00:00+00:00,,,26861.70703125,
2023-10-15 00:00:00+00:00,,,27159.65234375,
2023-10-16 00:00:00+00:00,,,28519.466796875,
2023-10-16 04:00:00+00:00,132.5500030517578,341.9758605957031,,360.82000732421875
2023-10-17 00:00:00+00:00,,,28415.748046875,
2023-10-17 04:00:00+00:00,131.47000122070312,340.81866455078125,,355.7200012207031
2023-10-18 00:00:00+00:00,,,28328.341796875,
2023-10-18 04:00:00+00:00,128.1300048828125,335.5968933105469,,346.19000244140625
2023-10-19 00:00:00+00:00,,,28719.806640625,
2023-10-19 04:00:00+00:00,128.39999389648438,334.8092346191406,,401.7699890136719
2023-10-20 00:00:00+00:00,,,29682.94921875,
2023-10-20 04:00:00+00:00,125.16999816894531,338.09600830078125,,400.9599914550781
2023-10-21 00:00:00+00:00,,,29918.412109375,
2023-10-22 00:00:00+00:00,,,29993.896484375,
2023-10-23 00:00:00+00:00,,,33086.234375,
2023-10-23 04:00:00+00:00,126.55999755859375,338.6890869140625,,406.8399963378906
2023-10-24 00:00:00+00:00,,,33901.52734375,
2023-10-24 04:00:00+00:00,128.55999755859375,343.8331298828125,,413.7300109863281
2023-10-25 00:00:00+00:00,,,34502.8203125,
2023-10-25 04:00:00+00:00,121.38999938964844,340.25469970703125,,411.25
2023-10-26 00:00:00+00:00,,,34156.6484375,
2023-10-26 04:00:00+00:00,119.56999969482422,336.3942565917969,,403.5400085449219
2023-10-27 00:00:00+00:00,,,33909.80078125,
2023-10-27 04:00:00+00:00,127.73999786376953,331.20159912109375,,397.8699951171875
2023-10-28 00:00:00+00:00,,,34089.57421875,
2023-10-29 00:00:00+00:00,,,34538.48046875,
2023-10-30 00:00:00+00:00,,,34502.36328125,
2023-10-30 04:00:00+00:00,132.7100067138672,329.3637390136719,,410.0799865722656
2023-10-31 00:00:00+00:00,,,34667.78125,
2023-10-31 04:00:00+00:00,133.08999633789062,329.6360168457031,,411.69000244140625
2023-11-01 00:00:00+00:00,,,35437.25390625,
2023-11-01 04:00:00+00:00,137.0,334.63421630859375,,420.19000244140625
2023-11-02 00:00:00+00:00,,,34938.2421875,
2023-11-02 04:00:00+00:00,138.07000732421875,338.7669677734375,,424.7099914550781
2023-11-03 00:00:00+00:00,,,34732.32421875,
2023-11-03 04:00:00+00:00,138.60000610351562,351.9527282714844,,432.3599853515625
2023-11-04 00:00:00+00:00,,,35082.1953125,
2023-11-05 00:00:00+00:00,,,35049.35546875,
2023-11-06 00:00:00+00:00,,,35037.37109375,
2023-11-06 05:00:00+00:00,139.74000549316406,358.0885925292969,,434.739990234375
2023-11-07 00:00:00+00:00,,,35443.5625,
2023-11-07 05:00:00+00:00,142.7100067138672,361.44342041015625,,434.6099853515625
2023-11-08 00:00:00+00:00,,,35655.27734375,
2023-11-08 05:00:00+00:00,142.0800018310547,361.57952880859375,,436.6499938964844
2023-11-09 00:00:00+00:00,,,36693.125,
2023-11-09 05:00:00+00:00,140.60000610351562,359.4888610839844,,435.1499938964844
2023-11-10 00:00:00+00:00,,,37313.96875,
2023-11-10 05:00:00+00:00,143.55999755859375,368.0655517578125,,447.239990234375
2023-11-11 00:00:00+00:00,,,37138.05078125,
2023-11-12 00:00:00+00:00,,,37054.51953125,
2023-11-13 00:00:00+00:00,,,36502.35546875,
2023-11-13 05:00:00+00:00,142.58999633789062,364.21478271484375,,444.6199951171875
2023-11-14 00:00:00+00:00,,,35537.640625,
2023-11-14 05:00:00+00:00,145.8000030517578,371.85791015625,,448.6499938964844
2023-11-15 00:00:00+00:00,,,37880.58203125,
2023-11-15 05:00:00+00:00,143.1999969482422,370.9049072265625,,461.94000244140625
2023-11-16 00:00:00+00:00,,,36154.76953125,
2023-11-16 05:00:00+00:00,142.8300018310547,364.3995056152344,,466.95001220703125
2023-11-17 00:00:00+00:00,,,36596.68359375,
2023-11-17 05:00:00+00:00,145.17999267578125,362.1435546875,,465.9100036621094
2023-11-18 00:00:00+00:00,,,36585.703125,
2023-11-19 00:00:00+00:00,,,37386.546875,
2023-11-20 00:00:00+00:00,,,37476.95703125,
2023-11-20 05:00:00+00:00,146.1300048828125,358.3316955566406,,474.4700012207031
2023-11-21 00:00:00+00:00,,,35813.8125,
2023-11-21 05:00:00+00:00,143.89999389648438,359.1193542480469,,474.95001220703125
2023-11-22 00:00:00+00:00,,,37432.33984375,
2023-11-22 05:00:00+00:00,146.7100067138672,359.29437255859375,,478.0
2023-11-23 00:00:00+00:00,,,37289.62109375,
2023-11-24 00:00:00+00:00,,,37720.28125,
2023-11-24 05:00:00+00:00,146.74000549316406,360.1014709472656,,479.55999755859375
2023-11-25 00:00:00+00:00,,,37796.79296875,
2023-11-26 00:00:00+00:00,,,37479.12109375,
2023-11-27 00:00:00+00:00,,,37254.16796875,
2023-11-27 05:00:00+00:00,147.72999572753906,376.38934326171875,,479.1700134277344
2023-11-28 00:00:00+00:00,,,37831.0859375,
2023-11-28 05:00:00+00:00,147.02999877929688,377.55615234375,,479.0
2023-11-29 00:00:00+00:00,,,37858.4921875,
2023-11-29 05:00:00+00:00,146.32000732421875,378.1299133300781,,477.19000244140625
2023-11-30 00:00:00+00:00,,,37712.74609375,
2023-11-30 05:00:00+00:00,146.08999633789062,382.0487060546875,,473.9700012207031
2023-12-01 00:00:00+00:00,,,38688.75,
2023-12-01 05:00:00+00:00,147.02999877929688,386.2203063964844,,465.739990234375
2023-12-02 00:00:00+00:00,,,39476.33203125,
2023-12-03 00:00:00+00:00,,,39978.390625,
2023-12-04 00:00:00+00:00,,,41980.09765625,
2023-12-04 05:00:00+00:00,144.83999633789062,388.7874755859375,,453.8999938964844
2023-12-05 00:00:00+00:00,,,44080.6484375,
2023-12-05 05:00:00+00:00,146.8800048828125,383.17669677734375,,455.1499938964844
2023-12-06 00:00:00+00:00,,,43746.4453125,
2023-12-06 05:00:00+00:00,144.52000427246094,381.70843505859375,,446.7300109863281
2023-12-07 00:00:00+00:00,,,43292.6640625,
2023-12-07 05:00:00+00:00,146.8800048828125,390.9073791503906,,452.0
2023-12-08 00:00:00+00:00,,,44166.6015625,
